id,created_time,profile_id,text_original,comments_count
788025876277760,2023-04-24 13:43:06+00,960138591245808,"Cel mai mare fruct din lume. Poate cântări chiar și 45 de kg Nu mulți sunt cei care știu că cel mai mare fruct din lume, Jackfruit (Artocarpus heterophyllus), este o specie de pom din familia smochinelor și a dudului. Acest fructul este originar din India, însă a fost cultivat în aproape toate zonele tropicale.Ei bine, fructul acestui pom poate avea o greutate cuprinsă între 5 și 45 de kg și este de departe cel mai mare fruct din lume. Semințele acestuia sunt foarte bogate în proteine, potasiu, calciu și fier. O curiozitate a acestui fruct îl reprezintă faptul că, atunci când este preparat capătă un gust de carne de porc. ”Este un fruct miraculos. Poate oferi atât de multe substanțe nutritive. Dacă mâncați 10-12 boabe din acest fruct, nu veți avea nevoie de hrană timp de jumătate de zi, a declarat Shyamala Reddy, cercetător la Universitatea de Științe Agricole din Bangalore, India, potrivit independent.co.uk. Potrivit experților în sănătate, Jackfruit este darul naturii de a ajuta organismul uman în lupta cu anumite boli grave, deoarece ajută la prevenirea apariției celulelor canceroase. De asemenea, acesta conține o cantitate semnificativă de fitonutrienţi, izoflavone, lignani și saponine. Caracteristicele celui mai mare fruct din lume Pe lângă toate calitățile nutritive ale acestui fruct, frunzele copacului sunt o sursă bogată de hrană pentru animalele erbivore. Totodată, coaja fructului de culoare portocalie este folosită, de obicei, pentru a produce vopsea de haine. Ba chiar mai mult de atât, pomii produc o substanță lipicioasă care poate fi folosită ca adeziv. Acest fruct poate fi gătit, consumat sub formă de suc, chips-uri, înghețată, chiar și făină de copt. Jackfruit este totodată o importantă sursă de hrană, mai ales, în zonele mai sărace ale globului. Ei bine, un singur pom poate produce sute de fructe într-un sezon, care după cum spuneam șu mai sus, sunt bogate în vitamina C, iar semințele acestuia sunt bogate în proteine, potasiu, calciu și fier. Cel mai mare fruct din lume a devenit foarte popular în comunitățile vegetariene, în special pentru gustul său care înlocuiește cu succes carnea. Cu toate că acest fruct nu este destul de cunoscut în toate colțurile lumii, din ce în ce mai mulți oameni pledează pentru acesta. Cum se mănâncă Jackfruit Atunci când este copt, fructul este foarte dulce și se folosește adesea pentru deserturi. Pe de altă parte, fructul verde conservat are însă un gust discret și o textură asemănătoare cărnii. Tocmai din această cauză este numit și ”carnea vegetală”. Ei bine, partea cea mai frecvent consumată a acestor fructe este ”carnea” sau păstăile de fructe, care sunt comestibile atât când sunt coapte, cât și necoapte. Totodată, Jackfruit este foarte versatil și poate fi consumat crud sau gătit. Cu toate aceste, pentru a-l prepara, mai întâi trebuie să-l tăiați în jumătate și să scoateți păstăile și semințele galbene de fructe de pe piele și din miez. Poți face acest lucru cu un cuțit sau cu mâinile. De asemenea, el poate fi folosit în mai multe feluri de mâncare dulci și sărate, inclusiv deserturi și curry.",0
788025172944497,2023-04-24 13:41:51+00,960138591245808,"Cel mai scump fruct din lume este un soi special de struguri. Costă 65 de dolari un bob. De ce sunt atât de scumpiFructele sunt sănătoase, iar unele din ele sunt accesibile oricui. Pot fi luate din copaci, pot fi găsite în piețe la prețuri mici, însă există și frcute pe care nu și le poate permite oricine. Un singur fruct costă o avere.Nu este cazul sa vorbim de kilograme, ci de cantitate. Există fructe care se vând cu 250 de dolari și chiar și cu 3.000 de dolari. Ce au atât de special și cine le cumpără? Sigur nu ai mai auzit de ele până acum.Strugurii care costă peste 10.000 de dolari Ai mai auzit până acum despre strugurii Ruby Roman? Ei sunt cei mai scumpi din lume și au o coloare roșie intensă, iar fiecare boabă de strugure este dulce și are mărimea unei mingi de ping-pong. Un singur bob de strugure costă aproape 65 de dolari, iar în 2016, un strugure de 700 de grame a fost vândut cu 10.900 de dolari, semn că există oameni care știu valoarea și gustul acestui tip de fruct.",0
788010839612597,2023-04-24 13:08:19+00,960138591245808,"🤔Palatul Muzicii Catalane (Palau de la Musica Catalana) este o sală de concerte din Barcelona👍😃 👉Clădirea a fost concepută în stil modernist de către arhitectul catalan Lluis Domenech i Montaner (1850-1923), fiind ridicată între anii 1905 şi 1908, potrivit palaumusica.ca. Principalul beneficiar a fost Societatea corală ""Orfeo catala"", la rândul ei înfiinţată în 1891 de către compozitorii Lluis Millet şi Amadeu Vives şi devenită, în scurt timp, vârful de lance al mişcării culturale Renaixenca (Renaşterea Catalană). 👉Palatul Muzicii Catalane a fost inaugurat la 9 februarie 1908, cu premiera mondială a poemului simfonic ""Dante"", compus de Enric Granados. Un an mai târziu, Primăria Barcelonei l-a premiat pe Montaner pentru realizarea sa, considerată cea mai reuşită clădire construită în acei ani. 🔹Lucrări semnificative de extindere şi refacere a edificiului au avut loc între anii 1982-1989, sub îndrumarea arhitecţilor Oscar Tusquets şi Carles Diaz. 🔸Faţada clădirii impresionează prin amestecul de sculpturi şi elemente arhitecturale specifice mai multor regiuni, de la cele clasic spaniole până la unele cu motive orientale. Aici se află şi grupul sculptural realizat de Miguel Blay y Fabregas (1866-1936), dedicat muzicii catalane. 🔺În sala Lluis Millet, pot fi admirate diverse busturi de bronz ale unor muzicieni catalani celebri, precum Pablo Casals şi Eduard Toldra, alături de mozaicuri ce împodobesc cele două coloane din sală. 🔸Auditoriul, care poate primi peste 2.200 de persoane, este singurul din Europa iluminat natural pe tot parcursul zilei, graţie vitraliilor realizate de Antoni Rigalt şi care servesc drept acoperiş. 🔹În 1997, clădirea a fost inclusă în Patrimoniul Mondial UNESCO. 🔺În zilele noastre, peste jumătate de milion de oameni ascultă, anual, la Palatul Muzicii Catalane concerte simfonice, de jazz şi, evident, de canco (cântece din repertoriul catalan al anilor '60) O zi frumoasa de primavara va doresc tuturor☺️♥️🌹🍃🌿🤍♥️🇷🇴",5
788009269612754,2023-04-24 13:04:51+00,960138591245808,"Ciobani , zona Petroșani, 1910....",10
788008646279483,2023-04-24 13:03:45+00,960138591245808,"💒Catedrala din Toledo, Spania♥️🙏🏻 Construită între 1226 și 1493, Catedrala din Toledo este una dintre cele mai impresionante structuri istorice ale Spaniei. Gotic și cu atingeri schimbătoare, este destul de diferit de alte catedrale europene contemporane. ♥️👏Stilul Mudéjar, dezvoltat în Peninsula Iberică din secolele 12 până la 16, combină elemente și materiale ibero-musulmane. Adică, într-o singură clădire observăm stilurile gotice, romane, renascentiste și islamice. Rezultatul acestor stiluri arhitecturale este surprinzător prin formele și culorile lor. 👉Ca în fiecare templu creștin ridicat în Evul Mediu, grandoarea, greutatea istorică și reflexia puterii catolice sunt deja simțite la intrare. Indiferent de religia pe care o urmăm, este imposibil să nu simți energia, nu doar spirituală, ci capacitatea umană de zidire și creație artistică care decorează și compun aceste monumente. 👉Cu cele 750 de vitralii ale sale, iluminatul din interiorul Catedralei Toledo transformă și depășește decorul. Altarul Catedralei din Toledo se numește El Transparente, doar datorită iluminatului special pe care îl primește. Altarul a fost decorat în stil baroc, creat de Narciso Tomé, autor al fațadei Universității din Valladolid. Acest altar este un exemplu perfect de baroc spaniol. 👉Construcția Catedralei din Toledo este unul dintre simbolurile puterii economice a regiunii. Și așa a fost stadiul unor evenimente importante, precum încoronarea Joannei I, Regina Castiliei, Leului și Aragonului. 👉Ca majoritatea templelor catolice, mulți ilustratori au fost îngropați în pereți, podea sau cripte. În cazul Catedralei din Toledo, cu siguranță una dintre cele mai ilustre îngropate în pământ sfânt a fost regele Sancho al II-lea. Fiul lui Afonso al II-lea și Urraca de Castela, Sancho s-a născut în Coimbra în anul 1209 și a fost rege al Portugaliei între 1223 până la moartea sa în 1248. O după amiaza placuta și relaxanta va doresc tuturor♥️🤍💙😻👏",2
788002356280112,2023-04-24 12:49:41+00,960138591245808,"Calător prin țara mea ! 💙💛❤ Muntii Vâlcan , jud. Gorj - pe Valea Bistritei gorjene - 22.04.2023 În căutarea brânduselor abia răsărite, am ales un traseu nou pentru noi , într-o zonă mai puțin cunoscută. Traseul ales : Peștisani (jud.Gorj) -Gureni-Barajul Clocotis- Barajul Vâja- golul alpin din care incepe traseul de urcare spre Vârful Oslea. Până la cele două baraje drumul este betonat . Pentru a ajunge în golul alpin , se circulă pe drum forestier care , pentru Loganul nostru , nu a creat dificultati . După cel de al doilea baraj , drumul se bifurca . Pe partea dreaptă este o clădire mare , cu etaj , în paragină. În partea stângă este un indicator spre Cabana Păstravarului . Acest drum ajunge in golul alpin .Un alt indicator , tot pe partea stângă, arată drumul spre Vârful Oslea care serpuieste pe malul Lacului Vâja. Noi am mers pe ambele trasee . Am descoperit astfel Cheile Bulzului , neștiute, necunoscute . Voi posta în curând imagini din aceste chei pitorești, chei despre care nu am găsit nici o informatie .",0
787999962947018,2023-04-24 12:44:41+00,960138591245808,"SÂN-GIORGIUL, SFÂNTUL ĂL MAI MARE PESTE CÂMPURI Arhetip al străvechilor eroi civilizatori, martir militar reprezentat iconografic ucigând „fiara”, Sfântul Gheorghe își are un corespondent la fel de fabulos în calendarul popular: Sân-Giorgiul/ Sângiorzul. Înverzitor al naturii și semănător al tuturor semințelor, protector al cirezilor și turmelor, Sângiorz este „primul străjer al timpului”, cel care deschide Anul Nou Pastoral, împărțindu-l în două anotimpuri. Este frate cu Sâmedru - culegătorul fructelor (Sf. Dumitru) și el, la rândul lui, protector al tagmei păstorilor. Se povestește că, în vremuri de demult, cei doi Sfinți umblau pe pământ iar oamenii îi vedeau mergând călare și rânduind timpul. Pe 23 aprilie, Sângiorz primea cheile anotimpurilor din mâna lui Sâmedru, apoi cu grabă mare închidea vremea rea cu o cheie iar cu cealaltă deschidea vara, al cărei miez era pe 20 iulie, la Sântilie. Amândoi Sfinții purtau cheile vremii la brâu, ca nu cumva să le fure cineva din uşile anotimpurilor şi să se joace cu vremea după bunul plac. După ce le încuiau, un sfânt pleca în dreapta iar celălalt în stânga, la șase luni distanță unul de altul. Imaginea Sfântului Gheorghe era reprezentată pe steagul voievodului Ştefan cel Mare, georgienii i-au împrumutat numele și și-au pus întreaga țară sub protecția lui, nenumărate case regale, orașe și provincii sunt sub patronajul lui. În mitologia noastră, acest „zeu al vegetației”, cum îl numește etnologul Ion Ghinoiu, identificând-ul totodată cu Cavalerul Trac, este cel care învinge balaurul, contracarează vrăjile de luare a manei, arată oamenilor buni locul comorilor ascunse, e martorul înțelegerilor făcute între oieri. Țăranii îi spun Sângiorz, îl consideră „sfântul ăl mai mare peste câmpuri”, așa că este îndreptățit să aibă copacul lui și floarea lui. „Răchita e copacul lui Sf. Gheorghe. Zice că răchita era să fie cel dintâi copac pe lume… dar Sf. Gheorghe a blestemat-o. Sf. Gheorghe mergea de ziua lui prin niște tufe de răchită și s-a împiedicat, și-a picat: „Te-ai îmbătat Gheorghe, îi zice răchita”. „Dacă zici că m-am îmbătat, zice Gheorghe, atâta cinste să ai tu, cât e ziua mea, mai multă să n-ai. Și chiar așa e. Pe răchită cine o caută tot anul? Atâta numai, cât la Sf. Gheorghe se înfige în brază, atâta cinste are.” (Elena Niculiță Voronca, 1903). Cu floarea ce-i poartă numele e o altă poveste. A fost culeasă de Simion Florea Marian la sfârșitul sec. XIX. Se povestește că, după ce Dumnezeu a făcut toți pomii și copacii, toate buruienile și plantele de leac, toate florile mirositoare și pe cele nemirositoare, s-a hotărât să mai facă încă trei. Și a făcut scânteuța, busuiocul și o floare frumoasă tare, ale cărei petale le-a pătat cu alb „ca să se deosebească cu totul de celălalte”. Văzând-o, Sf. Gheorghe a îndrăgit-o așa de tare încât i-a atins petalele cu degetele sale. Atunci, „Dumnezeu a numit-o, în cinstea lui, Gheorghină, adică Floarea Sfântului Gheorghe. Având însă dintr-u început toate florile aceeași mărime, Dumnezeu le-a deosebit una de alta, lăsând gheorghina să crească mai mare. Și de-atunci e gheorghina mai mare și pestriță, cu floare albă, galbenă și roșie (…) și tot de-atunci, fiind o „floare scumpă”, nu se-nchină nimăruia, nici nu se dă legată la par, ci numai vântului s-o bată … de aceea feciorii îndătinează a asemăna pe iubitele lor cu dânsa: „Mândra mea, floare gherghină,/ te-aș săpa la rădăcină,/ și te-aș oltoi-n grădină./ Toată vara te-aș uda/ Și-aș dormi la umbra ta…” Foto - Muzeul Judetean Satu Mare",0
787998192947195,2023-04-24 12:40:30+00,960138591245808,"Copernicia Cerifera alba este o specie sud-americană de palmier, care se găsește în ecoregiunea umedă Chaco din Bolivia, Paraguay, Columbia, Brazilia și Argentina. Adesea, dar nu întotdeauna, formează păduri dense de o singură specie. Ceara de carnauba este obținută din frunzele palmierului tropical numit Copernicia Cerifera. Această ceară este una dintre cele mai dure ceruri vegetale, dar este apreciată și pentru plasticitate și flexibilitate. Este utilizată pe scară largă în produsele de machiaj și în special în rimeluri (aproape 60% din rimeluri îl conțin). De asemenea, este folosită pentru a ajuta la structurarea și solidificarea produselor stick, cum ar fi rujurile sau balsamurile de buze. Funcțiile sale: • emolient: catifelează pielea • Agent de formare a peliculei: Produce un film continuu pe piele, păr sau unghii • Agent de condiționare a pielii: Menține pielea în stare bună.",0
787997736280574,2023-04-24 12:40:02+00,960138591245808,"Spanacul: Ce contine, ce beneficii are si cum trebuie consumat. Pentru a citi informațiile apăsați pe poză. 👇👇👇",1
787997729613908,2023-04-24 12:40:00+00,960138591245808,"Pe 9 martie 1991, la Belgrad, au loc demonstrații masive împotriva lui Slobodan Milošević. Doi oameni sunt uciși iar tancurile sunt pe străzi. Slobodan Miloșevici a fost președinte al Serbiei și al Republicii Federale Iugoslavia și de asemenea al Partidului Socialist Sârb. El a fost una din figurile marcante ale războiului din Iugoslavia în anii ’90 și războiului din Kosovo în 1999. A fost condamnat în mai 1999 de către Tribunalul Internațional al Națiunilor Unite pentru crime împotriva umanității și o gravă încălcare a Convenției de la Geneva. Sursa a7tv.ro",11
787995259614155,2023-04-24 12:33:37+00,960138591245808,"ISTORIA LEULUI RUMÎNESC În imagine prezentăm prima Bancnotă de 20 lei, datată 19 ianuarie 1881, fiind și prima bancnota emisă de Banca Națională a Rumîniei, tiparită în atelierele BNR din Bucuresti și folosind clișee și hîrtie cu filigran elaborate de Banca Franței. Desenul bancnotelor a fost realizat de Georges Duval, iar gravura clișeelor din cupru de Pierre Dujardin, aceiași artiști care au lucrat si pentru biletele ipotecare emise pînă în 1881. Bancnotele de 20 lei au fost emise pînă în anul 1895, iar introducerea acestor bancnote de hîrtie (precum și a valorilor nominale de 100 lei și 1000 lei) au asigurat o cantitate de bani suficientă pentru dezvoltarea economiei tînărului stat rumîn independent. De aceea Leul Rumînesc va avea mereu o legătură strînsă cu independența, suveranitatea, dar mai ales cu identitatea statului rumînesc unit. Înainte de leu a circulat și talerul. Monedă prin excelenţă populară, talerul a avut o circulaţie intensă în întreg spaţiul european, înregistrînd o multitudine de variante tipologice. Dintre acestea, pentru istoria noastră monetară, o importanţă covîrșitoare a avut Leeuwendaalder-ul (talerul-leu sau leul), emis în Provinciile Unite ale Ţărilor de Jos, avînd reprezentat pe revers un leu rampant (ridicat pe labele din spate). Prima emisiune de acest tip a fost pusă în circulaţie în anul 1575, în provincia Holland. În secolul al XVII-lea, mai ales în timpul domniei lui Matei Basarab (1632-1654), talerul-leu a devenit cea mai frecventă monedă de argint cu valoare ridicată, nu numai în Ţările Rumîne, ci în întreaga Peninsulă Balcanică. Fiind foarte apreciat, dar și disponibil în cantitate mare, talerul-leu a ajuns chiar să fie exportat ca marfă pe pieţele Imperiului Otoman. Pe la mijlocul secolului al XVIII-lea, emiterea talerului-leu încetează. Identificarea de către populaţie a noţiunii de leu cu aceea de ban (monedă), dovada cea mai elocventă a influenţei pe care o exercita în economia noastră monetară, face ca leul să devină, în Moldova și Ţara Rumînească, unitate de cont, împărţită în 40 de parale. Prin urmare, calculele se făceau în monede de calcul (lei și parale), iar plăţile, în monedă reală, cu valoare și provenienţă diverse, la un curs prestabilit. 1768-1774 În timpul războiului ruso-turc din anii 1768-1774, armata rusă de ocupaţie a impus folosirea în circulaţie, în Ţara Rumînească și în Moldova, a unor monede de bronz emise la Sadagura (lîngă Cernăuţi), care aveau valoarea fixată atît în sistemul monetar otoman, cît și în cel rusesc: 1 para / 3 denghi, respectiv 2 parale / 3 copeici. Pe avers acestea înfăţișau două scuturi ovale cu stemele Ţării Rumînești și Moldovei, unite sub coroana Imperiului rus, iar pe revers valoarea nominală. La începutul secolului al XIX-lea, în Ţara Rumînească și Moldova nu existau bănci în sensul propriu al termenului, activităţile acestora fiind suplinite de zarafi, negustori specializaţi în stabilirea echivalenţelor dintre numeroasele nominaluri care circulau în lipsa unei monede oficiale. Documentele vremii arată că activitatea lor nu era lipsită de nemulţumiri din partea clienţilor, care se plîngeau autorităţilor, fie că foloseau cîntare mincinoase, fie că dădeau la schimb monede cu greutatea diminuată sau deteriorate sau chiar că puneau în circulaţie monede false. Zărăfia s'a dezvoltat mai ales după Tratatul de la Adrianopol din 1829, care prevedea libertatea comerţului cu cereale pentru Ţările Rumîne. În acest context, au crescut nevoile de creditare, astfel încît activitatea zarafilor a căpătat un caracter bancar din ce în ce mai pronunţat. În urma acumulării unor capitaluri importante, unii zarafi au trecut de la comerţul ambulant cu bani, desfășurat de obicei în curţile marilor hanuri, la constituirea unor mari case de zarafi și case de bancă, care se ocupau și cu exportul de cereale și cu importul de produse de lux. 1831-1832 Regulamentele Organice au încercat, pentru prima oară, unificarea cursurilor monetare din Principate, prin instituirea a două etaloane, care erau raportate la un leu de circulaţie fictivă (leul de calcul), împărţit în 40 parale. Etalonul de aur era ducatul olandez, evaluat la 31 lei și 20 parale, iar etalonul de argint, sfanţul (moneda austriacă de 20 kreuzeri), cu valoarea de 2 lei și 10 parale. 1860 Din timpul lui Alexandru Ioan Cuza datează proiectul emisiunii unei monede naţionale. În 1860, Domnitor Alexandru Ioan Cuza a încercat să creeze rumînul național și un romanat; cu toate acestea, proiectul nu a fost aprobat de Imperiul Otoman. După modelul francului francez, s'a propus numele de ''rumîn“ și s'a negociat finanţarea emisiunii din partea unor bănci de la Paris. În anul 1860, a fost propus un alt nume, acela de ''romanat“, monedă care era împărţită în ''decime“ sau „bani“ (a zecea parte dintr'un romanat) și ''centime“ sau ''bănișori“ (a suta parte dintr'un romanat). Intenţiile guvernului rumîn nu au fost însă finalizate, în absenţa unei susţineri ferme din partea împăratului (truncated)",3
787979119615769,2023-04-24 11:54:10+00,960138591245808,"♥️Sfântul Michel d'Aiguilhe, construit în 962 ♥️🙏🏻Saint-Michel d’Aiguilhe este o capelă din Aiguilhe, lângă Le Puy-en-Velay, Franța. La capelă se ajunge urcând 268 de trepte săpate în stâncă. A fost construită în 969 pe un dop vulcanic de 85 de metri înălțime. Suprafața de deasupra dopului are un diametru de 57 de metri. 🧡Un dolmen preistoric dedicat lui Mercur de către romani a fost construit pe dopul vulcanic înainte de construirea capelei. Se spune că trei pietre din acest dolmen sunt încorporate în capelă. 💛Episcopul Godescalc de Le Puy-en-Velay a construit capela pentru a sărbători întoarcerea sa din pelerinajul Sfântului Iacob în 951. Capela este dedicată Arhanghelului Mihail, patronul vârfurilor munților și altor locuri înalte. În secolul al XII-lea, capela a fost mărită și s-au adăugat o navă, două capele laterale, un pronaos, un portal sculptat, mai multe fresce și o clopotniță. ♥️🙏🏻În secolul al XII-lea, capela a fost mărită și s-au adăugat o navă, două capele laterale, un pronaos, un portal sculptat, mai multe fresce și o clopotniță.",0
787978132949201,2023-04-24 11:51:32+00,960138591245808,"Detaliu de batistă al statuii de marmură realizată de sculptorul francez Louis Philippe Mouchy, în 1781. (Fotografie via Muzeul Luvru din Paris, Franța).♥️",3
787977079615973,2023-04-24 11:49:30+00,960138591245808,"Piața Spaniei din Sevilla, Spania👍😃🌹 👉Deși pare o clădire istorică dintr-un timp îndepărtat, complexul din Piața Spaniei din Sevilla nu are de fapt nici măcar un secol, fiind construit cu ocazia Expoziției Mondiale din 1929. Clădirea e situată într-un loc foarte calm, în Parcul Maria Luiza și e punctul de maxim al unei întregi zone din oraș regândite pentru a evoca Renașterea și influența maură. Complexul reușește să îmbine armonios o varietate de stiluri și epoci cu naturalețe și autenticitate. 💚Construcția, care are o formă semicirculară, cu un șanț de aceeași formă în față și două turnuri foarte înale pe margini, ne poartă vizual prin Renaștere, cu proporțiile sale echilibrate și simțul grandorii umane, prin vremurile în care 💙Peninsula Iberică era stăpânită de mauri, sau prin vremurile când Spania colonială primea la rândul său ecouri din Lumea Nouă, nu doar sub forma unei nesperate bogății dar și prin gustul baroc pentru culoare. Arhitectul acestei clădiri neo-renascentiste și neo-mudejar (cum a fost numită fuziunea dintre arta islamică și creștină în Spania) e Anibal Gonzales. ♥️Pasiunea pentru decorativ a musulmanilor e prezentă la tot pasul, ca pretutindeni în Andaluzia. Mai multe poduri traversează canalul cu aer venețian, toate decorate cu ceramică pictată. Aceeași tehnică formează un brâu la baza fațadei, unde sunt reprezentate printre decorații exuberante toate zonele istorice ale Spaniei, simbolizate printr-un moment din literatură, istorie sau tradiție. 💜Turnurile laterale ale clădirii adăpostesc muzee importante – Muzeul de Arheologie și Muzeul Militar, oferind imagini panoramice de la cei peste 70 de m. Interiorul corpului principal de clădire, cu aspect de palat regal, e străbătut de coridoare cu arce din cărămidă și pardoseală de aceeași culoare. 🟣Stilul mudejar s-a răspândit în sudul Spaniei şi în Portugalia, în perioada de tranziţie de la statutul de emirat, pe care îl avea sub mauri Andaluzia, momentul recuceririi teritoriului de către coroana castiliană. Meşterii arabi au putut rămâne în ţară cu condiţia să adopte creştinismul, iar alte ori arta lor a fost copiată de localnici. Aceşti meşteri au ştiut să îmbrace în cărămidă formele specific romanice sau gotice şi i-au descoperit cărămizii aparente valenţe decorative. Acelaşi joc de forme geometrice şi volume a fost imitat din modelări ale tencuielii şi prin placarea cu ceramică pictată cu migală. 😃👍Piața e un magnet pentru turiști, care pot alege să o străbată într-o caleașcă trasă de cai, dar și pentru comercianții locali, care își prezintă castanietele, rochiile de Flamenco și evantaiele. O după amiaza placuta și linistita va doresc tuturor♥️🤍🌹",1
787973456283002,2023-04-24 11:39:07+00,960138591245808,"….și ieri 23 Aprilie in Brașov a avut loc parada Junilor Brasoveni ♥️👏 👉Junii Brașoveni, Junii Brașovului sau Junii din Șcheii Brașovului și Brașovul vechi este un grup de călărași din Șcheii Brașovului, astăzi cu funcție ceremonială, care, an de an, defilează pe străzile Brașovului. „Junii trebuie priviți ca un rest de epocă păgână, o străveche serbare de primăvară, care serbează reînvierea naturii, învingerea soarelui asupra asprimii și gerului iernii, începutul vieții noi... iar serbarea trebuie considerată ca un cult religios precreștin, confirmată și de împrejurarea că ea se petrece tot timpul pe dealuri, fiind un obicei cunoscut încă de la daci” —afirma în sec. XX. Julius Teutsch, cronicar sas 👉În dimineața sărbătorii junii se adună la casele serjilor. Apoi se merge la stegar, sutaș, armașul mic, armașul mare, ultimul la care ajung fiind vătaful. În jurul orei 11 cele șapte grupuri de juni se îndreaptă spre Piața Prundului (azi Unirii) din fața Bisericii Sfântul Nicolae. 👉Urmează încolonarea grupurilor după o ordine bine stabilită și devenită tradițională: mai întâi Junii Tineri, urmați de Junii Bătrâni, Curcani, Dorobanți, Brașovecheni, Roșiori și Albiori. Coloana este deschisă de fanfară. Fiecare grup are în frunte vătaful, urmat de stegar, încadrat de cei doi armași. Vătaful poartă lenta roșie pe piept, iar armașii mare și mic, galbenă și albastră, formând astfel tricolorul, ca pe vremea când aceasta era interzis. Plecând din Prund, Junii fac un popas la Troița Căpitanului Ilie Birt, unde cântă „Hristos a înviat!”, fiecare grup în parte, apoi coboară pe strada Mureșenilor până la Bulevardul Eroilor, după care urcă, ocolind pe strada Nicolae Bălcescu, trec de Poarta Șchei, în sus pe strada Căpitan Ilie Birt, strada Pe Tocile spre „Capul Satului” pe strada Podul Crețului și de aici la Pietrele lui Solomon 👉Pe tot parcursul defilării, junii sunt întâmpinați de locuitorii Brașovului cu urale și aplauze, cărora junii le răspund prin a-i invita să-i însoțească „la Pietri” ca să petreacă în natura alături de ei. 👉Odată ajunși la Pietrele lui Solomon, într-un splendid amfiteatru natural, junii se răspândesc pe cele două platouri la locurile amenajate din moși strămoși, la mesele lor, care altădată erau niște ridicături de pământ (eminente romane), dar azi s-au așezat peste ele mese de lemn și metal. Petrecerea începe prin ieșirea la horă și aruncarea buzduganului, pe melodia cunoscută ca „Hora junilor”. Urmează și alte jocuri: sârbă, brâul, breaza, bătuta ș.a., fiind invitate la joc și fetele. O dată cu ora stabilită pentru încheierea manifestării, grupurile de juni se încolonează în ordinea stabilită și știută și se îndreaptă spre Piața Unirii unde fiecare grup cântă pentru ultima dată „Hristos a înviat” și apoi grupurile de juni se despart luând astfel sfârșit defilarea călare a junilor! 👏Devenit un eveniment tradiţional local şi naţional organizat de Asociaţia „Uniunea Junilor din Scheii Braşovului şi Braşovul Vechi” şi finanţat de către Primăria Municipiului Braşov împreună cu Consiliul Local Braşov, contribuie în mod esenţial la menţinerea unei tradiţii care de fiecare dată aduce un plus de imagine oraşului, informează bizbrasov.ro. O zi frumoasa cu pace și armonie va doresc tuturor🤗♥️🌸🌸🌸",0
787970552949959,2023-04-24 11:30:50+00,960138591245808,"👏Muzeul de Artă din Craiova cunoscut și ca Palatul Jean Mihail, construit în 1900 - 1907 în stilul eclectic (cu influențe puternice de neobaroc), după planurile arhitectului francez Paul Gottereau, inaugurat în 1909 și a fost donat statului în anul 1936. 🔹Din 1954, ca urmare a deciziei de înființare a unei colecții de artă, clădirea a fost transferată în patrimoniul Sfatului Popular Orășenesc, devenind sediu al Muzeului de Artă din Craiova. 🔸Muzeul prezintă publicului colecții de pictură universală (școală olandeză, flamandă, franceză, italiană) și românească (secolele XVI - XX, lucrări de Constantin Lecca, Theodor Aman, Ștefan Luchian, Nicolae Tonitza, Ion Țuculescu, Eustațiu Stoenescu), șapte sculpturi de Constantin Brâncuși, colecțiile de icoane și grafică românească. 🔺Obiectele sunt expuse în Galeria de artă universală, Galeria de artă românească și Cabinetul Constantin Brâncuși💖 O zi frumoasa in natură vă doresc tuturor♥️🌹😻👏🌱🍃",8
787968836283464,2023-04-24 11:26:16+00,960138591245808,"Targu-Jiu, Poarta sărutului, construită din travertin, este poarta prin care se face trecerea spre o altă viață. ♥️😻Motivul sărutului, prezent pe stâlpii porții, ar putea fi interpretat și ca ochii care privesc spre interior. Poarta sărutului, simbolizează poarta prin care cei care plecau la război își lua rămas bun de la familie, sărutându-si părinții, fratii, surorile. Sculptor: Constantin Brâncuși O zi placuta va doresc tuturor♥️😻👏🤍💙🍃",1
787968119616869,2023-04-24 11:24:26+00,960138591245808,"Târgu-Jiu……Masa tăcerii, lucrată în calcar, reprezintă masa dinaintea confruntării cu bătălia la care urmează să participe .Toata familia tăcea, conștientă că cel care urma să isi servească țara pe câmpul de luptă s-ar fi putut să nu se mai întoarcă. Timpul este dispus în clepsidrele-scaune care-l măsoară. Aleea scaunelor, compusă din două bănci de piatră și 30 scaune din piatră, pătrate (în formă de clepsidră) dispuse de o parte și de alta a aleii în grupuri de câte trei, fac legătura între grupul Mesei tăcerii și Poarta sărutului, situată spre est, la intrarea în parc. Sculptor: Constantin Brâncuși 👏 O zi frumoasa va doresc tuturor♥️🤍💙🌹👏😻",10
787967842950230,2023-04-24 11:23:34+00,960138591245808,"Coloana Infinitului👍♥️🌞✨✨✨….la un frumos apus de soare Coloana fără sfârșit, sau a „sacrificiului infinit”, considerată de către Sydnei Geist punctul de vârf al artei moderne, reprezintă un adevărat „testament spiritual” al artistului Constantin Brâncuși ♥️un adevărat axis mundi, menit parcă să sprijine în veșnicie bolta cerului. Înaltă de 29,33 m este constituită din 16 module (potrivit specialiștilor, sunt 15 întregi și încă unul amplasat jumătate jos, respectiv jumătate sus) romboidale din fontă👍 O zi excelentă vă doresc tuturor prietenilor din grup😊♥️🌸🌸🌸🤍💚🤍",1
